Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold,Engine Size,Horsepower
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2012/37995709,2024-09-25,5950,Toyota,Avensis,Aura,Medium Trim,2012,120000.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,,2.0 L,124 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-up-2013/37995802,2024-09-25,5950,Volkswagen,up!,TAKE UP,Base Trim,2013,175075.0,Petrol,Manual,Hatchback,,,,4,3,White,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-mondeo-titanium-2-0-tdci/37995795,2024-09-25,6950,Ford,Mondeo,---,---,2013,241401.0,Diesel,Manual,Hatchback,,,,---,5,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dci-new-nct/37995769,2024-09-25,5950,Nissan,Qashqai,XE,Base Trim,2013,214000.0,Diesel,Manual,MPV,,,,5,4,Black,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/kia-rio-1-4-d-new-nct-/36430432,2024-09-25,4350,Kia,Rio,L,Base Trim,2013,230000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,85 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-9-tdi-gt-130bhp-nct-07-25/37863215,2024-09-25,3500,Volkswagen,Golf,,,2002,363710.0,Diesel,---,Hatchback,,,,5,5,Black,,,,,2024-09-27,1.9 L,
https://www.donedeal.ie/cars-for-sale/hi-anyone-got-a-toyota-avensis-01-to-03-d4d/37740878,2024-09-25,345,Opel,Astra,,,2008,10000.0,Petrol,Manual,Hatchback,,,,5,3,Blue,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/peugeot-508-1-6hdi/37995705,2024-09-25,3250,Peugeot,508,ACTIVE,Medium Trim,2011,247838.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,1.6 L,112 hp
https://www.donedeal.ie/cars-for-sale/volvo-s40/37995694,2024-09-25,500,Volvo,S40,,,2008,244000.0,Ethanol Petrol,Manual,Saloon,,,,5,4,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/golf-1-4-low-mileage/37995659,2024-09-25,2250,Volkswagen,Golf,,,2007,181000.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-26,1.4 L,
https://www.donedeal.ie/cars-for-sale/2010-ford-focus-zetec/37995647,2024-09-25,3500,Ford,Focus,,,2010,329110.0,Diesel,---,Hatchback,,,,5,---,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2-0-diesel/37166509,2024-09-25,4000,Volkswagen,Golf,,,2010,,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/renault-clio-2006-with-nct/37995623,2024-09-25,1000,Renault,Clio,,,2006,386241.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,2024-09-27,1.1 L,
https://www.donedeal.ie/cars-for-sale/suzuki-grand-vitara-2004-tax-nct-low-miles/37995605,2024-09-25,2999,Suzuki,Grand Vitara,,,2004,157715.0,Petrol,Manual,SUV,,,,4,3,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2010-suzuki-swift-1-2-autos/37964790,2024-09-25,6450,Suzuki,Swift,,,2010,83685.0,Petrol,Unknown,Hatchback,,,,5,5,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-galaxy-2010-7-seater-taxed-tested/37995515,2024-09-25,1950,Ford,Galaxy,,,2010,426475.0,Diesel,---,MPV,,,,7,---,Silver,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/ford-focus-2012/37947199,2024-09-25,5250,Ford,Focus,Edge,Medium Trim,2012,265000.0,Diesel,Manual,Hatchback,,,,5,4,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/bmw-2lt-diesel-3-series-new-test-7-25/37657675,2024-09-25,6499,BMW,3-Series,SE,Medium Trim,2012,240354.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,116 hp
https://www.donedeal.ie/cars-for-sale/citroen-c5-2012-nct-02-25-tax09-24-clean-car/37972060?campaign=3,2024-09-25,2795,Citroen,C5,VTR+ NAV,Medium Trim,2012,233354.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,1.6 L,110 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-6-tdi-105bhp-trendline/37995455,2024-09-25,5750,Volkswagen,Golf,TRENDLINE,Base Trim,2011,239700.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/audi-a1-2011/37995535,2024-09-25,6750,Audi,A1,-,Base Trim,2011,126900.0,Petrol,Manual,Hatchback,,,,4,3,Black,,,,,,1.2 L,86 hp
https://www.donedeal.ie/cars-for-sale/lexus-ct-2011/37995501,2024-09-25,7000,Lexus,CT,S-DESIGN,Medium Trim,2011,370148.0,Petrol Hybrid,Automatic,Hatchback,,,,5,5,Black,,,,,,1.8 L,136 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2010/37885092,2024-09-25,4800,Volkswagen,Golf,,,2010,292728.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2010-2-0-diesel/37995481,2024-09-25,3500,Toyota,Avensis,,,2010,277000.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,2024-09-26,2.0 L,
https://www.donedeal.ie/cars-for-sale/volvo-c30-2010-1-6-diesel/37830139,2024-09-25,3950,Volvo,C30,,,2010,215651.0,Diesel,---,Coupe,,,,4,---,Silver,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2010-kia-soul-1-6-diesel/37995483,2024-09-25,2950,Kia,Soul,,,2010,142750.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-25,1.6 L,
https://www.donedeal.ie/cars-for-sale/2010-hyundai-i30-excellent-condition/37995474,2024-09-25,5495,Hyundai,i30,,,2010,192105.0,Diesel,Manual,Hatchback,,,,5,5,Red,,,,,,,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-6-tdi-105bhp-trendline/37995454,2024-09-25,5750,Volkswagen,Golf,TRENDLINE,Base Trim,2011,239700.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/partner-taxed-tested/37276616,2024-09-25,2300,Peugeot,Partner,,,2010,,Diesel,---,MPV,,,,5,---,White,,,,,2024-09-27,1.6 L,
https://www.donedeal.ie/cars-for-sale/ford-ka-2010/37995446,2024-09-25,3200,Ford,KA,,,2010,46609.0,Petrol,Manual,Hatchback,,,,4,3,Black,,,,,2024-09-26,1.2 L,
https://www.donedeal.ie/cars-for-sale/2017-dacia-logan/37830106,2024-09-25,6800,Dacia,Logan,ALTERNATIVE,Base Trim,2017,114000.0,Petrol,Manual,Estate,,,,5,4,White,,,,,,1.1 L,73 hp
https://www.donedeal.ie/cars-for-sale/2014-nissan-qashqai-1-5dci-recent-nct-service/37995435,2024-09-25,4950,Nissan,Qashqai+2,360,Luxury Trim,2014,321.0,Diesel,Manual,MPV,,,,7,4,Grey,,,,,2024-09-26,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/hyundai-ix-35-2012/37830104,2024-09-25,4500,Hyundai,ix35,Executive,Medium Trim,2012,290000.0,Diesel,Manual,SUV,,,,5,5,Silver,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/fiat-500-sport/37995372,2024-09-25,5500,Fiat,500,Lounge,Luxury Trim,2013,186683.0,Petrol,Manual,Hatchback,,,,4,3,Red,,,,,,0.9 L,85 hp
https://www.donedeal.ie/cars-for-sale/audi-a1-2012-auto-nct-tax/37995371,2024-09-25,7999,Audi,A1,-,Base Trim,2012,131965.0,Petrol,Automatic,Hatchback,,,,5,5,Silver,,,,,,1.4 L,122 hp
https://www.donedeal.ie/cars-for-sale/2013-vw-up/37884977,2024-09-25,5550,Volkswagen,up!,---,---,2013,116113.0,Petrol,Manual,Hatchback,,,,4,5,White,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/2012-kia-ceed-ceed-1-6-crdi-2-ecodynamics/37964177,2024-09-25,5750,Kia,Ceed,TX,Medium Trim,2012,202776.0,Diesel,Manual,Estate,,,,5,3,Red,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/2012-hyundai-i40-1-7-crdi-style-high-specsat-nav/36611271,2024-09-25,6495,Hyundai,i40,Executive,Luxury Trim,2012,202776.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,1.7 L,136 hp
https://www.donedeal.ie/cars-for-sale/qashqai-2-new-nct/37995345,2024-09-25,3250,Nissan,Qashqai+2,,,2009,256150.0,Diesel,Manual,Hatchback,,,,7,5,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/honda-insight-2012/37995328,2024-09-25,8000,Honda,Insight,SE,Medium Trim,2012,129214.0,Petrol Hybrid,Automatic,Hatchback,,,,5,5,Silver,,,,,,1.3 L,98 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-2013-1-0-ltr-ecoboost-petrol/36873088,2024-09-25,5200,Ford,Focus,ZETEC,Sports Trim,2013,145624.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.0 L,100 hp
https://www.donedeal.ie/cars-for-sale/volvo-s60-2011/36873369,2024-09-25,4990,Volvo,S60,R-DESIGN,Medium Trim,2011,284000.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-tdci-95ps-5m-titanium-s-s-s-4dr/37991667?campaign=3,2024-09-25,5950,Ford,Focus,Titanium,Luxury Trim,2012,244000.0,Diesel,Manual,Hatchback,,,,5,4,Brown,,,,,2024-09-26,1.6 L,95 hp
https://www.donedeal.ie/cars-for-sale/nissan-micra-2013/36873340,2024-09-25,6990,Nissan,Micra,-,Base Trim,2013,83094.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,1.2 L,80 hp
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2008-nct-until-01-25/37995317,2024-09-25,1200,Nissan,Qashqai,,,2008,418428.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-2010-new-test-in-beautiful-c/37888362,2024-09-25,6450,Mercedes-Benz,E-Class,,,2010,325086.0,Diesel,Automatic,Saloon,,,,5,4,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-focus-2010/37995281,2024-09-25,2200,Ford,Focus,,,2010,348422.0,Diesel,---,Hatchback,,,,5,---,Black,,,,,2024-09-25,1.8 L,
https://www.donedeal.ie/cars-for-sale/2012-cr140-jetta/37995247,2024-09-25,8000,Volkswagen,Jetta,HIGHLINE,Luxury Trim,2012,326000.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa/37893847,2024-09-25,2950,Vauxhall,Corsa,---,---,2011,,Petrol,---,Hatchback,,,,5,3,White,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-petrol/37995232,2024-09-25,2950,Toyota,Corolla,,,2007,235.0,Petrol,Manual,Saloon,,,,5,4,Grey,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2007/37995213,2024-09-25,2049,BMW,5-Series,,,2007,289681.0,Diesel,Automatic,Saloon,,,,5,4,Green,,,,,2024-09-25,2.0 L,
https://www.donedeal.ie/cars-for-sale/2010-audi-q5-2-0tdi-quatro-nct-tax/37911637,2024-09-25,5500,Audi,Q5,,,2010,210.0,Diesel,Manual,SUV,,,,5,5,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2006/37694345,2024-09-25,1650,Toyota,Yaris,,,2006,136835.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/new-nct-09-25/37837457,2024-09-25,4995,Toyota,Corolla,Terra,Base Trim,2012,212432.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/low-miles-full-history-nct/36072107,2024-09-25,6350,Fiat,500,Sport,Sports Trim,2012,128747.0,Petrol,Manual,Hatchback,,,,4,3,White,,,,,,1.2 L,69 hp
https://www.donedeal.ie/cars-for-sale/very-low-kms-nct-09-24-tax-08-24/35812535,2024-09-25,6995,Fiat,500,Pop,Base Trim,2014,110000.0,Petrol,Manual,Hatchback,,,,4,3,Red,,,,,,1.2 L,69 hp
https://www.donedeal.ie/cars-for-sale/new-nct-03-25/37144253,2024-09-25,5950,Toyota,Auris,Luna,Medium Trim,2011,156105.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.3 L,101 hp
https://www.donedeal.ie/cars-for-sale/low-kms-nct-12-24-tax-02-25/37070961,2024-09-25,4995,Skoda,Citigo,Active,Base Trim,2013,104000.0,Petrol,Manual,Hatchback,,,,4,2,White,,,,,,1.0 L,60 hp
https://www.donedeal.ie/cars-for-sale/new-nct-02-25-audi-history/35170839,2024-09-25,5250,Audi,A5,SE,Medium Trim,2012,308993.0,Diesel,Manual,Hatchback,,,,4,5,Brown,,,,,,2.0 L,143 hp
https://www.donedeal.ie/cars-for-sale/mercedes-c220-sport-nct-01-25/36925683,2024-09-25,7495,Mercedes-Benz,C-Class,---,---,2013,247838.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.1 L,232 km/h
https://www.donedeal.ie/cars-for-sale/honda-fit-2011/37554674,2024-09-25,6950,Honda,Fit,---,---,2011,69537.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/peugeot-3008-allure-automatic-2015/37995174,2024-09-25,6750,Peugeot,3008,Allure,Medium Trim,2015,260713.0,Diesel,Automatic,SUV,,,,5,5,Red,,,,,,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/alfa-romeo-mito-2014-new-nct/37995146,2024-09-25,4950,Alfa Romeo,Mito,Progression,Medium Trim,2014,82076.0,Petrol,Manual,Hatchback,,,,4,3,Black,,,,,2024-09-25,0.9 L,105 hp
https://www.donedeal.ie/cars-for-sale/audi-a6-2008-sline/37995142,2024-09-25,3100,Audi,A6,,,2008,305774.0,Diesel,Automatic,Saloon,,,,5,4,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2008-bmw-320d-coupe/37807765,2024-09-25,3500,BMW,3-Series,,,2008,248000.0,Diesel,Manual,Coupe,,,,5,2,Blue,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/141-mitsubishi-spacestar-1-0l-nct-tax/37909707,2024-09-25,7500,Mitsubishi,Space Star,Invite,Base Trim,2014,78000.0,Petrol,Manual,Hatchback,,,,5,4,Blue,,,,,,1.0 L,71 hp
https://www.donedeal.ie/cars-for-sale/ford-ka/37995121,2024-09-25,550,Ford,KA,,,2003,82076.0,Petrol,Manual,Hatchback,,,,4,3,Silver,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/open-insignia/37995076,2024-09-25,4750,Opel,Insignia,SC,Medium Trim,2015,265000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-7-seater-2012-nct-12-24/36479791,2024-09-25,3450,Nissan,Qashqai+2,XE,Base Trim,2012,321868.0,Diesel,Manual,MPV,,,,7,4,Silver,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-1-4-ghia-5dr-2005-new-nct/37627905,2024-09-25,1750,Ford,Focus,,,2005,159000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/2011-toyota-avensis-diesel/37995091,2024-09-25,3995,Toyota,Avensis,Terra,Base Trim,2011,321000.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,2.0 L,126 hp
https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-2-diesel-new-nct/37995093,2024-09-25,3750,SEAT,Ibiza,STYLE,Luxury Trim,2013,235.0,Diesel,Manual,MPV,,,,5,4,Grey,,,,,,1.2 L,75 hp
https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-2-titanium-absolutely-stunning/37995074,2024-09-25,4450,Ford,Fiesta,,,2009,157000.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/141-ford-galaxy-2-0tdci-zetec-7-seater/37940504,2024-09-25,5950,Ford,Galaxy,Zetec,Sports Trim,2014,273587.0,Diesel,Manual,MPV,,,,7,5,Silver,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/08-toyota-rav4-ng-2-0-vvti-luna/37770734,2024-09-25,3500,Toyota,RAV4,,,2008,198000.0,Petrol,Manual,SUV,,,,5,5,Silver,,,,,,,
https://www.donedeal.ie/cars-for-sale/renault-megane-2009/37884626,2024-09-25,1800,Renault,Megane,,,2009,239212.0,Diesel,---,Coupe,,,,5,---,Blue,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/toyota-auris/37940489,2024-09-25,1450,Toyota,Auris,,,2007,328448.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/nissan/37995019,2024-09-25,4500,Nissan,Qashqai,XE,Base Trim,2011,236644.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.5 L,106 hp
https://www.donedeal.ie/cars-for-sale/bmw-520d-automatic-nct-tax/37995047,2024-09-25,2350,BMW,5-Series,,,2006,358509.0,Diesel,---,Saloon,,,,5,---,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/04-toyota-yaris/37995046,2024-09-25,1800,Toyota,Yaris,,,2004,134000.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/beautiful-ford-focus-nct-warranty/37995048,2024-09-25,4750,Ford,Focus,---,---,2012,217421.0,Diesel,Manual,Saloon,,,,---,4,Brown,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/audi-a4-2009/37995045,2024-09-25,4300,Audi,A4,,,2009,379341.0,Diesel,---,Saloon,,,,5,4,Grey,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-4x4-new-n-c-t/37407159,2024-09-25,4995,Nissan,Qashqai,SV,Medium Trim,2013,288.0,Diesel,Manual,Estate/Jeep,,,,5,4,Brown,,,,,,1.6 L,130 hp
https://www.donedeal.ie/cars-for-sale/nissan-micra-2007/37884622,2024-09-25,1500,Nissan,Micra,,,2007,204000.0,Petrol,Manual,Hatchback,,,,5,5,Gold,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/2015-nissan-micra/37995037,2024-09-25,5350,Nissan,Micra,-,Base Trim,2015,159953.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,,1.2 L,80 hp
https://www.donedeal.ie/cars-for-sale/peugeot-5008-7-seater-2010/37770676,2024-09-25,2100,Peugeot,5008,,,2010,216708.0,Diesel,---,MPV,,,,7,---,Black,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2009-audi-a4-avant-2-0-petrol/36425956,2024-09-25,5750,Audi,A4,,,2009,195485.0,Petrol,Manual,Estate,,,,5,5,Silver,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/caddy-van-1-9-tdi-price-drop/37940449,2024-09-25,2750,Volkswagen,Caddy,,,2007,340000.0,Diesel,Manual,MPV,,,,2,5,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/volkswagon-cc/37770665,2024-09-25,6800,Volkswagen,CC,-,Base Trim,2013,178348.0,Diesel,Manual,Coupe,,,,5,4,Blue,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/2011-toyota-1-4-diesel-new-nct/37817383,2024-09-25,2800,Toyota,Corolla,Terra,Base Trim,2011,350836.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,2024-09-27,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/hyundai-i40-2013/37994963,2024-09-25,6200,Hyundai,i40,Premium,Luxury Trim,2013,300000.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,1.7 L,116 hp
https://www.donedeal.ie/cars-for-sale/2015-volvo-v40-1-6litre-diesel-english-import-/37805743,2024-09-25,7999,Volvo,V40,SE LUX,Luxury Trim,2015,210858.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/vauxhall-vectra-2008/36296283,2024-09-25,1450,Vauxhall,Vectra,,,2008,208949.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,,1.9 L,
https://www.donedeal.ie/cars-for-sale/2013-ford-mondeo-titanium-2-0-140ps/37994959,2024-09-25,7195,Ford,Mondeo,Titanium,Luxury Trim,2013,197338.0,Diesel,Manual,Hatchback,,,,5,5,White,,,,,,,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2009automatic/37994933,2024-09-25,4499,Toyota,Yaris,,,2009,217.0,Petrol,Automatic,Hatchback,,,,5,5,Silver,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-4-se-2012/37994956,2024-09-25,3250,SEAT,Ibiza,---,---,2012,183464.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/saab-9-3-2008-convertible/37770611,2024-09-25,3700,Saab,9-3,,,2008,160877.0,Ethanol Petrol,Manual,Convertible,,,,4,2,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-2004/37770608,2024-09-25,1700,Mercedes-Benz,E-Class,,,2004,354054.0,Petrol,Automatic,Saloon,,,,5,4,Blue,,,,,2024-09-27,1.8 L,
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2010/37829568,2024-09-25,7500,BMW,5-Series,,,2010,236621.0,Diesel,Automatic,Saloon,,,,5,4,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/audi-a4-with-full-years-nct/37770594,2024-09-25,6000,Audi,A4,SE,Medium Trim,2011,340000.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,2.0 L,9.5 sec
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2010/37994940,2024-09-25,5700,Nissan,Qashqai,,,2010,141000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/nissan-micra-1-2-sport-low-km/37914503,2024-09-25,3950,Nissan,Micra,,,2006,104005.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/10-citroen-c4-1-6hdiautonew-nct-9-25/37884818,2024-09-25,3250,Citroen,C4,,,2010,199558.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/kia-ceed-2014/37994906,2024-09-25,6250,Kia,Ceed,TX,Base Trim,2014,260713.0,Diesel,Manual,Hatchback,,,,5,5,White,,,,,,1.6 L,128 hp
https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-2014/37916445?campaign=3,2024-09-25,4300,Mercedes-Benz,E-Class,CLASSIC SPORT,Sports Trim,2014,270369.0,Diesel Hybrid,Automatic,Saloon,,,,5,4,Silver,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-focus-2008/37994901,2024-09-25,2500,Ford,Focus,,,2008,259983.0,Petrol,Manual,Saloon,,,,5,4,Silver,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/volvo-s40-d2-1-6-d-drive-se-luxury-4dr-m-nct-07/37717048,2024-09-25,4950,Volvo,S40,SE LUX,Luxury Trim,2011,231821.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris/37994875,2024-09-25,1600,Toyota,Yaris,,,2006,189902.0,Petrol,---,Hatchback,,,,5,---,Silver,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/2007-audi-a3-1-6/37692051,2024-09-25,1800,Audi,A3,,,2007,125000.0,Petrol,Manual,Hatchback,,,,5,3,Red,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2012/37994833,2024-09-25,4100,Ford,Fiesta,-,Base Trim,2012,214042.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.4 L,70 hp
https://www.donedeal.ie/cars-for-sale/2013-132-hyundai-santa-fe-4wd/37994852,2024-09-25,6250,Hyundai,Santa Fe,Executive,Medium Trim,2013,,Diesel,Manual,SUV,,,,7,4,Silver,,,,,,2.2 L,197 hp
https://www.donedeal.ie/cars-for-sale/suzuki-sx4-2010-nct-07-25-/37384705,2024-09-25,4999,Suzuki,SX4,,,2010,165000.0,Diesel,Unknown,SUV,,,,5,5,Silver,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/nissan-note-2010-petrol-nct-03-25/37517778,2024-09-25,4999,Nissan,Note,,,2010,163000.0,Petrol,Manual,MPV,,,,5,5,Blue,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/mazda-2-2-diesel/37468099,2024-09-25,3100,Mazda,Mazda3,Executive,Base Trim,2014,260.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,,2.2 L,150 hp
https://www.donedeal.ie/cars-for-sale/2009-seat-ibiza-1-2-petrol-r-very-low-kms/37994855,2024-09-25,3950,SEAT,Ibiza,,,2009,94651.0,Petrol,Manual,Hatchback,,,,3,5,Black,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/vauxhall-corsa-2016/37994847,2024-09-25,7000,Vauxhall,Corsa,---,---,2016,107297.0,Petrol,---,Hatchback,,,,5,---,Black,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/2010-bmw-e90-320-lci-leather-new-nct/37036665,2024-09-25,4300,BMW,3-Series,,,2010,256816.0,Diesel,---,Estate,,,,5,---,Silver,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/audi-a3-2014-1-6tdi/37842312,2024-09-25,7500,Audi,A3,SE,Luxury Trim,2014,220000.0,Diesel,Manual,Hatchback,,,,5,3,White,,,,,,,
https://www.donedeal.ie/cars-for-sale/toyota-aygo-2015/37947037,2024-09-25,7495,Toyota,Aygo,x-play,Base Trim,2015,139000.0,Petrol,Manual,Hatchback,,,,4,2,White,,,,,,1.0 L,68 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2009/37939076,2024-09-25,1895,Volkswagen,Passat,,,2009,287000.0,Diesel,Unknown,Estate,,,,5,---,Grey,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/peugeot-207-2008/37797187,2024-09-25,1295,Peugeot,207,,,2008,286315.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-touran-2012-fresh-nct/37171619?campaign=3,2024-09-25,7950,Volkswagen,Touran,TRENDLINE,Base Trim,2012,196339.0,Diesel,Manual,MPV,,,,7,5,Blue,,,,,,,
