Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold
https://www.donedeal.ie/cars-for-sale/opel-astra-2010/32324691,2023-03-26,1950,Vauxhall,Astra,,,2010,265541.0,Diesel,Unknown,Hatchback,1.2 litre,,,5,---,Silver,Ireland,1,190,Jan 2023,
https://www.donedeal.ie/cars-for-sale/131-opel-mokka-1-7-diesel/33664433,2023-03-26,6998,Opel,Mokka,SC,Medium Trim,2013,143000.0,Diesel,Manual,SUV,1.7 litre,130hp,10.0 sec,5,4,Silver,Ireland,1,200,Jun 2023,
https://www.donedeal.ie/cars-for-sale/bmw-x5/33664421,2023-03-26,4000,BMW,X5,,,2005,,Diesel,Automatic,SUV,3.0 litre,,,5,5,Black,Ireland,4,---,Nov 2016,
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2011/33331620,2023-03-26,7000,BMW,5-Series,SE,Base Trim,2011,351000.0,Diesel,Manual,Saloon,2.0 litre,184hp,8.1 sec,5,4,Silver,Ireland,3,270,May 2023,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2010-nct-08-23/33664410,2023-03-26,1950,Nissan,Qashqai,,,2010,352000.0,Diesel,Manual,Hatchback,1.5 litre,,,5,5,Red,Ireland,1,280,Aug 2023,2023-03-29
https://www.donedeal.ie/cars-for-sale/bmw-320i-e92/33664404,2023-03-26,5500,BMW,3-Series,,,2008,132000.0,Petrol,Manual,Coupe,2.0 litre,,,5,2,Silver,Ireland,4,400,May 2023,
https://www.donedeal.ie/cars-for-sale/06-bmw-320d-saloon/33664275,2023-03-26,2600,BMW,3-Series,,,2006,217.0,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Grey,Ireland,14,---,Dec 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664382,2023-03-26,1000,BMW,X3,SE,Medium Trim,2012,1609.0,Diesel,Automatic,SUV,2.0 litre,184hp,8.5 sec,5,5,Blue,Ireland,3,400,Dec 2022,
https://www.donedeal.ie/cars-for-sale/2009-ford-fusion-1-4-nct-09-23-tax-04-23/32375589,2023-03-26,1950,Ford,Fusion,,,2009,233354.0,Diesel,Unknown,Hatchback,1.4 litre,,,5,---,Silver,Ireland,1,200,Sep 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664367,2023-03-26,1000,Volkswagen,Polo,TRENDLINE,Base Trim,2011,1609.0,Petrol,Manual,Hatchback,1.2 litre,60hp,16.1 sec,5,5,Silver,Ireland,5,270,May 2022,
https://www.donedeal.ie/cars-for-sale/peugeot-207-new-test/33603660,2023-03-26,1900,Peugeot,207,,,2007,196238.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Gold,Ireland,3,385,Dec 2021,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664355,2023-03-26,1000,Skoda,Octavia,Ambition,Medium Trim,2011,1609.0,Petrol,Manual,Hatchback,1.2 litre,105hp,10.8 sec,5,5,Silver,Ireland,2,280,Jul 2023,
https://www.donedeal.ie/cars-for-sale/2008-chevrolet-aveo-nct-3-24-very-low-klm/33664354,2023-03-26,2300,Chevrolet,Aveo,,,2008,113864.0,Petrol,Manual,Saloon,1.4 litre,,,5,---,Black,---,1,385,Mar 2024,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664351,2023-03-26,1000,Fiat,500,,,2008,1609.0,Petrol,Manual,Hatchback,1.4 litre,,,4,3,Red,Ireland,6,---,Feb 2024,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664344,2023-03-26,1000,BMW,5-Series,,,2010,1609.0,Diesel,Automatic,Saloon,2.0 litre,,,5,4,Grey,Ireland,3,280,Jan 2023,
https://www.donedeal.ie/cars-for-sale/ford-c-max-2011-135k-miles/33637532,2023-03-26,4975,Ford,C-MAX,ACTIV,Base Trim,2011,217260.0,Diesel,Manual,MPV,1.6 litre,95hp,13.3 sec,5,4,Black,Ireland,3,200,May 2023,
https://www.donedeal.ie/cars-for-sale/new-nct-immaculate-condition/33664342,2023-03-26,2200,Citroen,C5,,,2007,265541.0,Diesel,Manual,Hatchback,1.6 litre,,,5,5,Grey,Ireland,3,---,Sep 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664333,2023-03-26,1000,Volkswagen,Passat,Trendline,Base Trim,2018,1609.0,Diesel,Manual,Saloon,1.6 litre,120hp,11.0 sec,5,5,Silver,Ireland,1,180,Jan 2024,
https://www.donedeal.ie/cars-for-sale/bmw-320-fresh-nct/33664310,2023-03-26,3390,BMW,3-Series,,,2007,368348.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Grey,Ireland,9,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/mitsubishi-lancer-tax-test-11-2023/33664318,2023-03-26,2750,Mitsubishi,Lancer,,,2009,160000.0,Petrol,Manual,Saloon,1.5 litre,,,5,4,Blue,Ireland,1,400,Nov 2023,
https://www.donedeal.ie/cars-for-sale/2010-renault-clio-1-2-only-132kms/33664302,2023-03-26,3650,Renault,Clio,,,2010,132000.0,Ethanol Petrol,Manual,Hatchback,1.1 litre,,,5,3,Grey,Ireland,---,280,Jan 2024,
https://www.donedeal.ie/cars-for-sale/2005-toyota-yaris/33664295,2023-03-26,2000,Toyota,Yaris,,,2005,218000.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Red,Ireland,4,199,Mar 2024,
https://www.donedeal.ie/cars-for-sale/mini-cooper-2004/33664292,2023-03-26,1750,Mini,Cooper,,,2004,223698.0,Petrol,Unknown,Hatchback,1.6 litre,,,4,---,Red,Ireland,6,---,Oct 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664291,2023-03-26,1000,Hyundai,i30,,,2008,1609.0,Diesel,---,Hatchback,1.6 litre,,,5,5,Blue,Ireland,5,270,May 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664285,2023-03-26,1000,Skoda,Fabia,ACTIVE,Base Trim,2016,1609.0,Petrol,Manual,Hatchback,1.0 litre,60hp,15.7 sec,5,4,Blue,Ireland,2,190,Nov 2024,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664278,2023-03-26,1000,Volvo,C30,,,2010,1609.0,Diesel,---,Coupe,1.6 litre,,,4,3,Black,Ireland,3,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664276,2023-03-26,1000,Volkswagen,Bora,,,2005,1609.0,Diesel,---,Saloon,1.9 litre,,,5,---,Silver,Ireland,7,---,Jan 2022,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664261,2023-03-26,1000,Nissan,Qashqai,,,2009,1609.0,Diesel,---,Hatchback,1.5 litre,,,5,5,Black,Ireland,2,280,Nov 2022,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664259,2023-03-26,1000,Hyundai,Montana,,,2010,1609.0,Diesel,---,MPV,2.5 litre,,,8,---,Black,Ireland,4,---,Jan 2024,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664255,2023-03-26,1000,Volkswagen,Golf,,,2007,1609.0,Petrol,Automatic,Hatchback,3.2 litre,,,5,5,Black,Ireland,8,1809,Feb 2022,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-clk-220-cdi-2006/33664250,2023-03-26,2900,Mercedes-Benz,CLK-Class,,,2006,266000.0,Diesel,Unknown,Coupe,2.1 litre,,,4,---,Silver,Ireland,16,---,Feb 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664252,2023-03-26,1000,Jaguar,X-Type,,,2009,1609.0,Diesel,---,Saloon,2.0 litre,,,5,---,Black,Ireland,---,400,Jan 2023,
https://www.donedeal.ie/cars-for-sale/1992-ford-sierra-gte-mint/32542143,2023-03-26,6850,Ford,Sierra,,,1992,150.0,Petrol,---,Saloon,2.0 litre,,,5,4,Silver,Ireland,2,---,May 2023,
https://www.donedeal.ie/cars-for-sale/all-vehicles-bought-for-cash-today/33664240,2023-03-26,1000,Toyota,Avensis,,,2009,1609.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Silver,Ireland,7,280,Jul 2021,
https://www.donedeal.ie/cars-for-sale/2010-volkswagen-golf/33664223,2023-03-26,4500,Volkswagen,Golf,,,2010,334.0,Diesel,---,Hatchback,1.6 litre,,,5,3,Silver,Ireland,4,200,Dec 2022,
https://www.donedeal.ie/cars-for-sale/volkswagen-fox-08-1-2l/33664216,2023-03-26,1400,Volkswagen,FOX,,,2008,312881.0,Petrol,Manual,Hatchback,1.2 litre,,,4,3,Silver,Ireland,2,280,Mar 2023,
https://www.donedeal.ie/cars-for-sale/2007-ford-focus-lx-connection-1-4-petrol-new-nct/33634827,2023-03-26,1950,Ford,Focus,,,2007,193831.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,2,385,Feb 2024,2023-03-26
https://www.donedeal.ie/cars-for-sale/bmw-320d-m-sport/33664190,2023-03-26,5200,BMW,3-Series,,,2009,304165.0,Diesel,Automatic,Saloon,2.0 litre,,,5,5,Black,Ireland,3,400,Dec 2023,
https://www.donedeal.ie/cars-for-sale/suzuki-ignis-1-3-new-nct-03-24/33664176,2023-03-26,2450,Suzuki,Ignis,,,2007,146000.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Red,Ireland,5,385,Mar 2024,
https://www.donedeal.ie/cars-for-sale/bmw-x5-3-0d-new-nct-full-sh-06/33664166,2023-03-26,4995,BMW,X5,,,2006,416000.0,Diesel,Automatic,SUV,3.0 litre,,,---,5,Black,Ireland,2,1494,Oct 2023,
https://www.donedeal.ie/cars-for-sale/08-avensis-1-6p-nct-feb24-1695/33664161,2023-03-26,1695,Toyota,Avensis,,,2008,256000.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Black,Ireland,---,---,Jan 2023,
https://www.donedeal.ie/cars-for-sale/mercedes-e250-coupe-amg/32654962,2023-03-26,6850,Mercedes-Benz,E-Class,,,2009,255000.0,Diesel,Automatic,Coupe,2.1 litre,,,4,2,Silver,Ireland,4,570,Sep 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-petrol-2011/33579197,2023-03-26,5500,Toyota,Yaris,Terra,Base Trim,2011,171688.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.7 sec,5,5,Silver,Ireland,1,200,Jul 2023,2023-03-29
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2/33482703,2023-03-26,6750,Nissan,Qashqai+2,XE,Base Trim,2012,199000.0,Diesel,Manual,MPV,1.5 litre,110hp,13.2 sec,7,4,Blue,Ireland,3,280,Dec 2023,
https://www.donedeal.ie/cars-for-sale/2007-mercedes-benz-b-class/33663891,2023-03-26,2700,Mercedes-Benz,B-Class,,,2007,237776.0,Petrol,Manual,MPV,1.5 litre,,,5,5,Blue,Ireland,4,413,Feb 2023,
https://www.donedeal.ie/cars-for-sale/toyota-aygo-1-0-aura-rc-4dr/33663841,2023-03-26,6950,Toyota,Aygo,Aura,Base Trim,2013,177003.0,Petrol,Manual,Hatchback,1.0 litre,68hp,14.2 sec,4,4,Red,Ireland,1,180,May 2024,
https://www.donedeal.ie/cars-for-sale/2010-ford-fiesta-1-4-tdci/33663866,2023-03-26,3200,Ford,Fiesta,,,2010,267000.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,8,190,Jun 2023,
https://www.donedeal.ie/cars-for-sale/opel-insignia-sc-2-0-cdti-130ps-eco-4dr/33663859,2023-03-26,3950,Opel,Insignia,,,2010,223523.0,Diesel,Manual,Saloon,2.0 litre,,,---,4,Black,Ireland,1,---,Mar 2023,
https://www.donedeal.ie/cars-for-sale/bmw-3-series-d-e92-m-sport-2-2dr-a/33663843,2023-03-26,6950,BMW,3-Series,,,2009,193121.0,Diesel,Automatic,Coupe,2.0 litre,,,---,2,Silver,Ireland,2,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/bmw-3-series-cheap-tax-amazing-value/33663830,2023-03-26,3495,BMW,3-Series,,,2008,227957.0,Diesel,Manual,Saloon,2.0 litre,,,---,4,Blue,Ireland,4,---,Feb 2024,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-trendline-1-4-manual-5speed-80bhp/33663831,2023-03-26,4900,Volkswagen,Golf,,,2010,249005.0,Petrol,Manual,Hatchback,1.4 litre,,,---,5,Silver,Ireland,---,---,Jun 2023,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2-0-d-4d-tr-4dr-overmount/33663791,2023-03-26,3499,Toyota,Avensis,---,---,2013,445403.0,Diesel,Manual,Saloon,2.0 litre,---,---,---,4,Silver,Ireland,4,---,Oct 2023,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-c180-kompressor-auto-very/33663799,2023-03-26,2900,Mercedes-Benz,C-Class,,,2004,127003.0,Petrol,Automatic,Saloon,1.8 litre,,,---,4,Silver,Ireland,---,---,---,
https://www.donedeal.ie/cars-for-sale/alfa-romeo-giulietta-1-6-jtdm-2/33081961,2023-03-26,6500,Alfa Romeo,Giulietta,Lusso,Medium Trim,2011,96782.0,Diesel,Manual,Hatchback,1.6 litre,105hp,11.3 sec,5,5,Grey,Ireland,---,200,Jan 2024,2023-03-29
https://www.donedeal.ie/cars-for-sale/citroen-grand-c4-picasso-1-6-hdi-vtr-e-egs-5dr-a/32032960,2023-03-26,6900,Citroen,Grand C4 Picasso,VTR+,Medium Trim,2011,13000.0,Diesel,Automatic,MPV,1.6 litre,110hp,12.5 sec,7,5,Brown,Ireland,1,---,Jun 2024,
https://www.donedeal.ie/cars-for-sale/car-like-new-full-service-history-nct4-23-tax10-23/33549804,2023-03-26,4499,Toyota,Corolla,,,2010,16027.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,3,600,Jun 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/mercedes-benz-slk-class-2006/32665955,2023-03-26,6250,Mercedes-Benz,SLK-Class,,,2006,265541.0,Petrol,Automatic,Convertible,1.8 litre,,,2,2,Silver,Ireland,4,636,Nov 2021,
https://www.donedeal.ie/cars-for-sale/mercedes-e270-diesel-auto-nct03-23/26888106,2023-03-26,3750,Mercedes-Benz,E-Class,,,2005,251057.0,Diesel,Automatic,Saloon,2.7 litre,,,5,4,Black,Ireland,4,---,Mar 2023,
https://www.donedeal.ie/cars-for-sale/skoda-superb-2014/33663648,2023-03-26,7000,Skoda,Superb,Active,Base Trim,2014,210000.0,Diesel,Manual,Hatchback,1.6 litre,105hp,---,5,5,White,Ireland,1,190,Feb 2024,2023-03-26
https://www.donedeal.ie/cars-for-sale/2007-toyota-prius/33663634,2023-03-26,4200,Toyota,Prius,,,2007,197000.0,Petrol Hybrid,Automatic,Hatchback,1.5 litre,,,5,5,Blue,Ireland,3,413,May 2023,
https://www.donedeal.ie/cars-for-sale/renault-clio-2010-3-ph2-1-5-dci-85-royale-5dr/33428801,2023-03-26,3900,Renault,Clio,,,2010,275697.0,Diesel,Manual,Hatchback,1.5 litre,,,5,5,Grey,Ireland,2,200,Sep 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-ix20-2012-1-4-5dr-dsl/33411371,2023-03-26,6950,Hyundai,ix20,---,Base Trim,2012,152593.0,Diesel,Manual,MPV,1.4 litre,90hp,14.5 sec,5,5,---,Ireland,1,200,Sep 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2005-terra-m-c-5dr/32344652,2023-03-26,2450,Toyota,Yaris,,,2005,258978.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Blue,Ireland,4,199,Feb 2024,
https://www.donedeal.ie/cars-for-sale/honda-eddix-frv-new-nct/33663572,2023-03-26,3300,Honda,FR-V,,,2006,210000.0,Petrol,Unknown,MPV,1.7 litre,,,6,---,Silver,Ireland,1,---,Oct 2021,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai/33663560,2023-03-26,5500,Nissan,Qashqai+2,XE,Base Trim,2012,295539.0,Diesel,Manual,Hatchback,1.5 litre,110hp,13.2 sec,7,5,Black,Ireland,1,280,Feb 2024,
https://www.donedeal.ie/cars-for-sale/all-types-of-cars-vans-4x4-wanted-best-prices-arou/33436717,2023-03-26,1000,Vauxhall,Cavalier,,,1988,193.0,Petrol,Unknown,---,2.0 litre,,,---,---,Other,Ireland,7,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/skoda-octavia-1-9tdi-nct-29-5-2024/33663533,2023-03-26,2250,Skoda,Octavia,,,2009,307600.0,Diesel,Unknown,Convertible,1.9 litre,,,5,5,Green,Ireland,3,270,May 2024,2023-03-29
https://www.donedeal.ie/cars-for-sale/mitsubishi-grandis-fresh-nct-till-01-24-7-seater/33663456,2023-03-26,1800,Mitsubishi,Grandis,,,2006,360492.0,Diesel,Manual,MPV,2.0 litre,,,7,5,Black,Ireland,5,710,Jan 2024,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-7-seater-nctd-04-24-2008/33663440,2023-03-26,3475,Toyota,Corolla,,,2008,241401.0,Petrol,Manual,Estate/Jeep,1.6 litre,,,7,5,Silver,Ireland,---,---,Apr 2023,2023-03-29
https://www.donedeal.ie/cars-for-sale/2005-mercedes-benz-c180-kompressor-143bhp-manual/33655331,2023-03-26,2250,Mercedes-Benz,C-Class,,,2005,216000.0,Petrol,Manual,Saloon,1.8 litre,,,5,4,Black,Ireland,2,636,Mar 2024,
https://www.donedeal.ie/cars-for-sale/2010-toyota-avensis-tr-2-0d4d-est-low-mls-/33663129,2023-03-26,5195,Toyota,Avensis,,,2010,207604.0,Diesel,Manual,Estate,2.0 litre,,,5,5,Grey,Ireland,2,280,Dec 2023,2023-03-29
https://www.donedeal.ie/cars-for-sale/vauxhall-astra/33663376,2023-03-26,1000,Vauxhall,Astra,,,2008,281285.0,Diesel,Unknown,Hatchback,1.7 litre,,,5,---,Blue,Ireland,1,280,Nov 2021,
https://www.donedeal.ie/cars-for-sale/2007-toyota-yaris-1ltr/33663318,2023-03-26,2650,Toyota,Yaris,,,2007,193000.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Blue,Ireland,4,199,Oct 2021,2023-03-29
https://www.donedeal.ie/cars-for-sale/2010-nissan-qashqai/33636484,2023-03-26,6000,Nissan,Qashqai,,,2010,107316.0,Petrol,Manual,Hatchback,1.6 litre,,,5,5,Red,Ireland,4,600,Jan 2024,
https://www.donedeal.ie/cars-for-sale/is200-rolling-shell/33663288,2023-03-26,650,Lexus,IS,,,2000,251057.0,Petrol,---,Saloon,2.0 litre,,,5,---,Black,Ireland,25,710,Mar 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-1992/33663259,2023-03-26,900,Toyota,Corolla,,,1992,,Diesel,Manual,Van,---,,,---,3,Beige,Ireland,5,---,---,
https://www.donedeal.ie/cars-for-sale/2008-bmw-318d-swap-for-vw-caddy/33306957,2023-03-26,3500,BMW,3-Series,,,2008,241000.0,Diesel,---,Saloon,2.0 litre,,,5,---,Silver,Ireland,6,270,Apr 2023,
https://www.donedeal.ie/cars-for-sale/range-rover-2000/33663230,2023-03-26,4500,Land Rover,Range Rover,,,2000,145000.0,Petrol,Automatic,SUV,4.0 litre,,,5,5,Blue,Northern Ireland,5,---,---,
https://www.donedeal.ie/cars-for-sale/2011-kia-rio-1-5-diesel-nct-july-20-23/33540400,2023-03-26,3250,Kia,RIO,TX,Base Trim,2011,229000.0,Diesel,Manual,Hatchback,1.5 litre,110hp,11.1 sec,5,5,Blue,Ireland,3,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/opel-insignia-2013-diesel/33663213,2023-03-26,4950,Opel,Insignia,Country Tourer,Medium Trim,2013,238000.0,Diesel,Manual,Hatchback,2.0 litre,163hp,10.9 sec,5,4,Silver,Ireland,1,200,Aug 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris/33663204,2023-03-26,4500,Toyota,Yaris,,,2010,165762.0,Petrol,Unknown,Hatchback,1.3 litre,,,5,5,Silver,Ireland,1,200,Feb 2024,
https://www.donedeal.ie/cars-for-sale/audi-a3-2010-2-0-tdi/33663161,2023-03-26,4950,Audi,A3,,,2010,234963.0,Diesel,Manual,Hatchback,2.0 litre,,,5,5,Blue,Ireland,1,200,Feb 2024,
https://www.donedeal.ie/cars-for-sale/nissan-juke-1-5dci-132-taxed-06-23-ncted-07-23/33550535,2023-03-26,6950,Nissan,Juke,XE,Base Trim,2013,145553.0,Diesel,Manual,SUV,1.5 litre,110hp,11.2 sec,5,4,Black,Ireland,3,270,Jul 2023,
https://www.donedeal.ie/cars-for-sale/deposit-taken-vw-up-deposit-taken/33304293,2023-03-26,6999,Volkswagen,Up!,TAKE UP,Base Trim,2014,60000.0,Petrol,Manual,Hatchback,1.0 litre,75hp,13.2 sec,4,3,White,Ireland,---,190,Mar 2024,
https://www.donedeal.ie/cars-for-sale/peugeot-308-2010-1-6-hdi-110bhp-5dr/33663144,2023-03-26,3250,Peugeot,308,,,2010,155625.0,Diesel,Manual,Hatchback,1.6 litre,,,5,5,Black,Ireland,2,200,Dec 2022,
https://www.donedeal.ie/cars-for-sale/bmw-e36-318is-nct-01-24/33663143,2023-03-26,6800,BMW,Other,,,1997,259908.0,Petrol,Unknown,Saloon,1.8 litre,,,4,---,Blue,Ireland,8,636,Jan 2024,
https://www.donedeal.ie/cars-for-sale/2010-peugeot-3008/33663134,2023-03-26,3950,Peugeot,3008,,,2010,175418.0,Diesel,Manual,MPV,1.6 litre,,,5,5,Grey,Ireland,2,280,Mar 2023,
https://www.donedeal.ie/cars-for-sale/toyota-auris-2010/33663115,2023-03-26,5800,Toyota,Auris,,,2010,125515.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Silver,Ireland,2,280,Sep 2023,
https://www.donedeal.ie/cars-for-sale/2012-megane-gt-line-nct-03-2024/33663117,2023-03-26,5250,Renault,Megane,GT LINE,Luxury Trim,2012,266000.0,Diesel,Manual,Hatchback,1.5 litre,90hp,12.5 sec,5,4,Black,Ireland,2,190,Mar 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2004/33663110,2023-03-26,1800,Toyota,Corolla,,,2004,252666.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,2,385,May 2023,
https://www.donedeal.ie/cars-for-sale/nissan-micra-2008-automatic-1-2/33663104,2023-03-26,4250,Nissan,Micra,,,2008,183000.0,Petrol,Unknown,Hatchback,1.2 litre,,,5,---,Silver,Ireland,2,270,Mar 2024,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2009-1-6pnct10-23low-miwarranty-/32898047,2023-03-26,4494,Nissan,Qashqai,,,2009,187793.0,Petrol,Manual,Hatchback,1.6 litre,,,5,5,Black,Ireland,2,570,Oct 2023,
https://www.donedeal.ie/cars-for-sale/2010-ford-focus-1-6-tdci-new-nct-test/33663088,2023-03-26,2950,Ford,Focus,,,2010,230000.0,Diesel,Manual,Hatchback,1.6 litre,,,5,5,Silver,Ireland,1,200,Feb 2024,2023-03-27
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2-new-nct/33663085,2023-03-26,3499,Nissan,Qashqai+2,,,2009,209214.0,Diesel,Manual,Hatchback,1.5 litre,,,7,5,Silver,Ireland,3,400,Dec 2023,
https://www.donedeal.ie/cars-for-sale/renault-megane-1-4-monaco/33663075,2023-03-26,2950,Renault,Megane,,,2007,193336.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Yellow,Ireland,2,385,Feb 2024,2023-03-30
https://www.donedeal.ie/cars-for-sale/peugeot-407-2007/33663054,2023-03-26,2250,Peugeot,407,,,2007,222222.0,Petrol,Manual,Saloon,1.7 litre,,,5,4,Grey,Ireland,5,636,Dec 2023,
https://www.donedeal.ie/cars-for-sale/2008-bmw-3-series-2-0d/33663056,2023-03-26,3200,BMW,3-Series,,,2008,293000.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,5,270,Feb 2024,2023-03-27
https://www.donedeal.ie/cars-for-sale/opel-corsa-diesel-low-km/33663044,2023-03-26,6950,Opel,Corsa,SC,Medium Trim,2012,114995.0,Diesel,Manual,Hatchback,1.2 litre,75hp,14.9 sec,5,5,Silver,Ireland,4,200,Mar 2024,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-1-4-d4d/32481176,2023-03-26,3150,Toyota,Corolla,,,2006,468000.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,3,385,Oct 2023,
https://www.donedeal.ie/cars-for-sale/08-golf-tsi-1-4l/33663032,2023-03-26,2200,Volkswagen,Golf,,,2008,260000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,1,400,Apr 2023,
https://www.donedeal.ie/cars-for-sale/audi-a4-1-9-tdi-ltd-ed-new-nct-bargain/33663027,2023-03-26,3350,Audi,A4,,,2008,266968.0,Diesel,Manual,Saloon,1.9 litre,,,5,4,Silver,Ireland,1,400,Jan 2024,
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2013/33663015,2023-03-26,6750,Volkswagen,Passat,BLUEMOTION,Base Trim,2013,240000.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Black,Ireland,5,190,Jan 2023,
https://www.donedeal.ie/cars-for-sale/peugeot-508-2012/33663004,2023-03-26,5240,Peugeot,508,ACTIVE,Medium Trim,2012,193120.0,Diesel,Manual,Estate,1.6 litre,114hp,12.3 sec,5,5,White,Ireland,---,190,Mar 2023,
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-cdti-2litre/33662987,2023-03-26,5200,Vauxhall,Insignia,---,---,2013,141842.0,Diesel,Unknown,Hatchback,2.0 litre,---,---,5,---,Blue,Ireland,---,270,May 2023,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2011/33662952,2023-03-26,6500,Nissan,Qashqai,SVE,Medium Trim,2011,250000.0,Diesel,Manual,Hatchback,1.5 litre,106hp,12.2 sec,5,5,Brown,Ireland,3,280,May 2023,
https://www.donedeal.ie/cars-for-sale/seat-ibiza/33662947,2023-03-26,4950,SEAT,Ibiza,S.E.,Medium Trim,2012,202948.0,Diesel,Manual,MPV,1.2 litre,75hp,13.9 sec,5,4,White,Ireland,2,190,Dec 2023,
https://www.donedeal.ie/cars-for-sale/09-seat-ibiza-new-nct-low-miles-1-2-petrol/33662923,2023-03-26,3800,SEAT,Ibiza,,,2009,125000.0,Petrol,Manual,Hatchback,1.2 litre,,,3,5,Red,Ireland,2,280,Feb 2024,2023-03-27
https://www.donedeal.ie/cars-for-sale/lexus-gs300-executive-low-km/33662928,2023-03-26,4950,Lexus,GS,,,2005,130892.0,Petrol,Automatic,Saloon,3.0 litre,,,5,4,Silver,Ireland,1,1494,Mar 2024,
https://www.donedeal.ie/cars-for-sale/ford-focus-zetec-connection-1-4ltr-07/33662898,2023-03-26,2495,Ford,Focus,,,2007,237377.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,2,385,Sep 2023,
https://www.donedeal.ie/cars-for-sale/bmw-3-series-318d-spectular-car/30931712,2023-03-26,4950,BMW,3-Series,,,2008,209214.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,2,270,Jan 2024,
